date,Ask
2022-03-23 18:36:23.849,4475.08
2022-03-23 18:36:24.506,4475.09
2022-03-23 18:36:24.757,4475.07
2022-03-23 18:36:25.206,4475.08
2022-03-23 18:36:25.955,4475.34
2022-03-23 18:36:26.422,4475.31
2022-03-23 18:36:27.671,4475.35
2022-03-23 18:36:29.478,4475.6
2022-03-23 18:36:29.987,4475.61
2022-03-23 18:36:30.245,4475.58
2022-03-23 18:36:30.803,4475.33
2022-03-23 18:36:31.454,4475.6
2022-03-23 18:36:31.851,4474.84
2022-03-23 18:36:33.628,4474.82
2022-03-23 18:36:35.009,4474.86
2022-03-23 18:36:35.498,4474.86
2022-03-23 18:36:35.765,4474.83
2022-03-23 18:36:36.168,4474.84
2022-03-23 18:36:38.502,4474.59
2022-03-23 18:36:38.835,4474.6
2022-03-23 18:36:42.016,4474.57
2022-03-23 18:36:42.468,4474.58
2022-03-23 18:36:42.821,4474.32
2022-03-23 18:36:43.507,4474.08
2022-03-23 18:36:44.426,4473.83
2022-03-23 18:36:45.526,4473.85
2022-03-23 18:36:45.857,4473.84
2022-03-23 18:36:46.648,4473.82
2022-03-23 18:36:47.641,4473.84
2022-03-23 18:36:48.777,4473.79
2022-03-23 18:36:51.264,4473.82
2022-03-23 18:36:51.858,4473.58
2022-03-23 18:36:52.420,4473.55
2022-03-23 18:36:54.459,4473.6
2022-03-23 18:36:54.836,4473.57
2022-03-23 18:36:55.463,4473.58
2022-03-23 18:36:56.294,4473.59
2022-03-23 18:36:56.667,4473.54
2022-03-23 18:36:57.398,4473.34
2022-03-23 18:36:58.521,4473.32
2022-03-23 18:36:58.785,4473.31
2022-03-23 18:36:59.362,4473.32
2022-03-23 18:36:59.762,4473.34
2022-03-23 18:37:00.388,4473.57
2022-03-23 18:37:01.173,4473.6
2022-03-23 18:37:01.996,4473.55
2022-03-23 18:37:02.506,4473.59
2022-03-23 18:37:02.904,4473.57
2022-03-23 18:37:03.258,4473.61
2022-03-23 18:37:03.733,4473.75
2022-03-23 18:37:04.503,4473.82
2022-03-23 18:37:04.862,4473.58
2022-03-23 18:37:05.495,4473.83
2022-03-23 18:37:06.521,4473.81
2022-03-23 18:37:06.738,4473.82
2022-03-23 18:37:07.369,4473.83
2022-03-23 18:37:08.932,4473.83
2022-03-23 18:37:09.433,4473.85
2022-03-23 18:37:10.469,4474.28
2022-03-23 18:37:10.753,4474.35
2022-03-23 18:37:11.304,4474.29
2022-03-23 18:37:11.831,4474.09
2022-03-23 18:37:12.494,4474.1
2022-03-23 18:37:13.142,4473.84
2022-03-23 18:37:14.426,4474.08
2022-03-23 18:37:14.844,4474.07
2022-03-23 18:37:15.671,4474.08
2022-03-23 18:37:16.485,4474.05
2022-03-23 18:37:17.332,4473.8
2022-03-23 18:37:18.301,4473.57
2022-03-23 18:37:18.754,4473.33
2022-03-23 18:37:19.481,4473.08
2022-03-23 18:37:20.031,4472.83
2022-03-23 18:37:20.526,4472.85
2022-03-23 18:37:21.032,4472.6
2022-03-23 18:37:21.870,4472.62
2022-03-23 18:37:22.806,4472.6
2022-03-23 18:37:23.458,4472.33
2022-03-23 18:37:23.989,4472.56
2022-03-23 18:37:24.831,4472.44
2022-03-23 18:37:26.273,4472.43
2022-03-23 18:37:27.020,4472.1
2022-03-23 18:37:27.525,4471.83
2022-03-23 18:37:28.466,4471.87
2022-03-23 18:37:28.872,4471.58
2022-03-23 18:37:29.847,4471.59
2022-03-23 18:37:30.476,4470.83
2022-03-23 18:37:30.992,4471.35
2022-03-23 18:37:31.757,4471.3
2022-03-23 18:37:32.493,4471.05
2022-03-23 18:37:33.473,4471.08
2022-03-23 18:37:33.983,4471.06
2022-03-23 18:37:34.261,4471.09
2022-03-23 18:37:34.898,4470.85
2022-03-23 18:37:35.515,4470.49
2022-03-23 18:37:35.978,4470.58
2022-03-23 18:37:36.805,4470.61
2022-03-23 18:37:37.386,4470.49
2022-03-23 18:37:37.795,4470.61
2022-03-23 18:37:38.486,4470.78
2022-03-23 18:37:38.992,4470.79
2022-03-23 18:37:39.427,4470.83
2022-03-23 18:37:40.032,4470.85
2022-03-23 18:37:40.524,4470.62
2022-03-23 18:37:43.464,4471.35
2022-03-23 18:37:43.946,4471.05
2022-03-23 18:37:44.515,4471.09
2022-03-23 18:37:44.930,4471.35
2022-03-23 18:37:45.383,4471.61
2022-03-23 18:37:45.879,4471.58
2022-03-23 18:37:46.363,4471.61
2022-03-23 18:37:46.972,4471.57
2022-03-23 18:37:47.414,4471.62
2022-03-23 18:37:48.238,4471.6
2022-03-23 18:37:48.991,4471.59
2022-03-23 18:37:49.429,4471.6
2022-03-23 18:37:51.752,4471.36
2022-03-23 18:37:52.283,4471.06
2022-03-23 18:37:54.429,4471.34
2022-03-23 18:37:55.311,4471.33
2022-03-23 18:37:55.755,4471.09
2022-03-23 18:37:57.024,4471.35
2022-03-23 18:37:57.810,4471.33
2022-03-23 18:37:58.454,4471.62
2022-03-23 18:37:59.882,4472.09
2022-03-23 18:38:00.634,4472.32
2022-03-23 18:38:01.492,4472.59
2022-03-23 18:38:01.982,4472.34
2022-03-23 18:38:02.991,4472.81
2022-03-23 18:38:03.440,4472.84
2022-03-23 18:38:04.007,4472.83
2022-03-23 18:38:04.406,4472.82
2022-03-23 18:38:04.721,4472.82
2022-03-23 18:38:05.227,4472.86
2022-03-23 18:38:05.691,4472.58
2022-03-23 18:38:06.447,4472.6
2022-03-23 18:38:06.766,4472.81
2022-03-23 18:38:08.414,4473.32
2022-03-23 18:38:09.954,4473.33
2022-03-23 18:38:10.469,4473.6
2022-03-23 18:38:10.794,4473.56
2022-03-23 18:38:11.237,4473.35
2022-03-23 18:38:11.969,4473.57
2022-03-23 18:38:12.528,4473.61
2022-03-23 18:38:12.784,4473.79
2022-03-23 18:38:14.001,4473.6
2022-03-23 18:38:14.374,4473.59
2022-03-23 18:38:14.941,4473.56
2022-03-23 18:38:15.357,4473.62
2022-03-23 18:38:15.830,4473.59
2022-03-23 18:38:16.464,4473.58
2022-03-23 18:38:16.978,4473.6
2022-03-23 18:38:17.490,4473.59
2022-03-23 18:38:17.659,4473.6
2022-03-23 18:38:18.435,4473.86
2022-03-23 18:38:19.463,4473.81
2022-03-23 18:38:20.008,4473.84
2022-03-23 18:38:20.494,4473.85
2022-03-23 18:38:21.017,4474.34
2022-03-23 18:38:21.521,4474.58
2022-03-23 18:38:22.366,4474.32
2022-03-23 18:38:23.473,4474.07
2022-03-23 18:38:23.982,4473.82
2022-03-23 18:38:24.359,4473.86
2022-03-23 18:38:24.879,4473.85
2022-03-23 18:38:25.311,4473.83
2022-03-23 18:38:25.672,4473.86
2022-03-23 18:38:26.496,4474.08
2022-03-23 18:38:28.532,4474.34
2022-03-23 18:38:28.775,4474.61
2022-03-23 18:38:29.878,4474.57
2022-03-23 18:38:30.171,4474.59
2022-03-23 18:38:31.963,4475.06
2022-03-23 18:38:32.524,4474.86
2022-03-23 18:38:32.823,4474.83
2022-03-23 18:38:33.493,4474.86
2022-03-23 18:38:33.949,4474.84
2022-03-23 18:38:35.529,4474.87
2022-03-23 18:38:35.871,4474.87
2022-03-23 18:38:36.790,4474.85
2022-03-23 18:38:37.510,4474.84
2022-03-23 18:38:37.981,4474.83
2022-03-23 18:38:38.831,4474.83
2022-03-23 18:38:39.944,4474.85
2022-03-23 18:38:40.491,4475.1
2022-03-23 18:38:40.992,4475.08
2022-03-23 18:38:41.862,4475.07
2022-03-23 18:38:42.326,4474.83
2022-03-23 18:38:43.167,4474.83
2022-03-23 18:38:43.671,4474.85
2022-03-23 18:38:44.453,4474.85
2022-03-23 18:38:45.341,4474.84
2022-03-23 18:38:45.926,4474.61
2022-03-23 18:38:46.715,4474.86
2022-03-23 18:38:47.802,4474.83
2022-03-23 18:38:48.951,4474.56
2022-03-23 18:38:49.490,4474.82
2022-03-23 18:38:49.943,4474.87
2022-03-23 18:38:50.993,4474.85
2022-03-23 18:38:51.252,4474.84
2022-03-23 18:38:52.947,4474.34
2022-03-23 18:38:53.993,4474.35
2022-03-23 18:38:54.362,4473.84
2022-03-23 18:38:54.951,4473.82
2022-03-23 18:38:55.816,4473.79
2022-03-23 18:38:58.707,4473.8
2022-03-23 18:38:59.480,4473.81
2022-03-23 18:38:59.786,4473.81
2022-03-23 18:39:00.459,4473.8
2022-03-23 18:39:00.778,4474.09
2022-03-23 18:39:02.478,4474.34
2022-03-23 18:39:02.749,4474.25
2022-03-23 18:39:03.427,4474.61
2022-03-23 18:39:03.973,4474.55
2022-03-23 18:39:05.021,4474.81
2022-03-23 18:39:05.434,4474.84
2022-03-23 18:39:05.752,4475.09
2022-03-23 18:39:06.478,4475.31
2022-03-23 18:39:07.969,4475.33
2022-03-23 18:39:08.469,4475.36
2022-03-23 18:39:09.278,4475.36
2022-03-23 18:39:09.933,4475.35
2022-03-23 18:39:11.026,4475.33
2022-03-23 18:39:11.172,4475.3
2022-03-23 18:39:12.003,4475.08
2022-03-23 18:39:12.373,4475.09
2022-03-23 18:39:12.725,4475.07
2022-03-23 18:39:13.497,4475.08
2022-03-23 18:39:13.874,4475.09
2022-03-23 18:39:14.946,4475.36
2022-03-23 18:39:15.284,4475.35
2022-03-23 18:39:15.994,4475.32
2022-03-23 18:39:16.516,4475.32
2022-03-23 18:39:17.019,4475.34
2022-03-23 18:39:18.026,4475.6
2022-03-23 18:39:18.825,4475.83
2022-03-23 18:39:19.304,4475.77
2022-03-23 18:39:19.808,4475.82
2022-03-23 18:39:20.337,4475.81
2022-03-23 18:39:21.167,4475.57
2022-03-23 18:39:25.001,4475.6
2022-03-23 18:39:25.419,4475.6
2022-03-23 18:39:25.783,4475.57
2022-03-23 18:39:26.220,4475.83
2022-03-23 18:39:28.026,4475.84
2022-03-23 18:39:29.789,4475.75
2022-03-23 18:39:30.467,4475.87
2022-03-23 18:39:30.947,4475.84
2022-03-23 18:39:31.511,4475.83
2022-03-23 18:39:32.526,4475.82
2022-03-23 18:39:33.032,4475.59
2022-03-23 18:39:33.433,4475.56
2022-03-23 18:39:36.016,4475.84
2022-03-23 18:39:36.489,4476.32
2022-03-23 18:39:36.948,4476.32
2022-03-23 18:39:37.470,4476.35
2022-03-23 18:39:37.955,4476.34
2022-03-23 18:39:38.454,4476.58
2022-03-23 18:39:38.991,4476.61
2022-03-23 18:39:39.437,4476.57
2022-03-23 18:39:39.858,4476.55
2022-03-23 18:39:40.137,4476.55
2022-03-23 18:39:41.001,4476.59
2022-03-23 18:39:41.373,4476.61
2022-03-23 18:39:41.951,4476.61
2022-03-23 18:39:42.218,4476.81
2022-03-23 18:39:45.434,4476.83
2022-03-23 18:39:47.160,4476.56
2022-03-23 18:39:47.836,4476.32
2022-03-23 18:39:48.483,4476.02
2022-03-23 18:39:48.909,4476.07
2022-03-23 18:39:49.220,4476.09
2022-03-23 18:39:49.995,4476.06
2022-03-23 18:39:50.137,4476.07
2022-03-23 18:39:50.900,4476.02
2022-03-23 18:39:51.808,4476.04
2022-03-23 18:39:53.434,4476.08
2022-03-23 18:39:53.754,4476.09
2022-03-23 18:39:54.666,4476.31
2022-03-23 18:39:56.143,4476.36
2022-03-23 18:39:56.996,4476.56
2022-03-23 18:39:57.368,4476.6
2022-03-23 18:39:57.650,4476.58
2022-03-23 18:39:58.359,4476.57
2022-03-23 18:39:58.776,4476.59
2022-03-23 18:39:59.794,4476.84
2022-03-23 18:40:01.012,4477.82
2022-03-23 18:40:01.414,4477.83
2022-03-23 18:40:01.846,4477.33
2022-03-23 18:40:02.397,4477.05
2022-03-23 18:40:02.987,4476.83
2022-03-23 18:40:03.427,4476.96
2022-03-23 18:40:04.018,4477.07
2022-03-23 18:40:04.389,4476.86
2022-03-23 18:40:05.407,4476.82
2022-03-23 18:40:06.521,4476.85
2022-03-23 18:40:06.870,4476.84
2022-03-23 18:40:07.475,4476.84
2022-03-23 18:40:08.296,4476.81
2022-03-23 18:40:08.836,4477.1
2022-03-23 18:40:09.985,4477.18
2022-03-23 18:40:12.128,4476.8
2022-03-23 18:40:13.502,4476.87
2022-03-23 18:40:14.001,4477.12
2022-03-23 18:40:14.936,4477.27
2022-03-23 18:40:16.007,4477.11
2022-03-23 18:40:16.436,4477.07
2022-03-23 18:40:16.782,4477.07
2022-03-23 18:40:17.441,4476.83
2022-03-23 18:40:18.246,4476.88
2022-03-23 18:40:18.807,4476.86
2022-03-23 18:40:20.481,4477.05
2022-03-23 18:40:20.793,4477.09
2022-03-23 18:40:21.473,4477.33
2022-03-23 18:40:22.672,4477.33
2022-03-23 18:40:23.858,4477.34
2022-03-23 18:40:24.454,4477.33
2022-03-23 18:40:25.029,4477.12
2022-03-23 18:40:25.245,4477.11
2022-03-23 18:40:26.986,4477.12
2022-03-23 18:40:28.447,4477.31
2022-03-23 18:40:29.014,4477.35
2022-03-23 18:40:29.227,4477.33
2022-03-23 18:40:29.618,4477.35
2022-03-23 18:40:30.491,4477.78
2022-03-23 18:40:31.167,4477.79
2022-03-23 18:40:31.981,4477.58
2022-03-23 18:40:32.391,4477.61
2022-03-23 18:40:33.735,4477.32
2022-03-23 18:40:34.783,4477.36
2022-03-23 18:40:37.019,4477.38
2022-03-23 18:40:37.470,4477.33
2022-03-23 18:40:38.472,4477.08
2022-03-23 18:40:38.848,4477.08
2022-03-23 18:40:39.519,4477.09
2022-03-23 18:40:39.928,4477.15
2022-03-23 18:40:40.172,4477.1
2022-03-23 18:40:42.886,4477.08
2022-03-23 18:40:44.029,4477.09
2022-03-23 18:40:44.996,4477.09
2022-03-23 18:40:45.285,4477.07
2022-03-23 18:40:45.998,4477.07
2022-03-23 18:40:46.525,4477.23
2022-03-23 18:40:47.344,4477.23
2022-03-23 18:40:49.840,4477.64
2022-03-23 18:40:51.507,4477.58
2022-03-23 18:40:51.823,4477.69
2022-03-23 18:40:52.290,4477.58
2022-03-23 18:40:52.738,4477.59
2022-03-23 18:40:53.395,4477.69
2022-03-23 18:40:53.954,4477.67
2022-03-23 18:40:55.315,4477.71
2022-03-23 18:40:55.672,4477.58
2022-03-23 18:40:56.487,4477.69
2022-03-23 18:40:57.017,4477.69
2022-03-23 18:40:57.942,4477.31
2022-03-23 18:40:58.491,4477.36
2022-03-23 18:40:58.701,4477.35
2022-03-23 18:40:59.416,4477.34
2022-03-23 18:41:00.829,4477.34
2022-03-23 18:41:01.377,4477.34
2022-03-23 18:41:05.242,4477.57
2022-03-23 18:41:07.501,4477.63
2022-03-23 18:41:08.292,4477.58
2022-03-23 18:41:08.731,4477.65
2022-03-23 18:41:09.260,4477.6
2022-03-23 18:41:09.849,4477.83
2022-03-23 18:41:11.455,4477.57
2022-03-23 18:41:12.010,4477.59
2022-03-23 18:41:12.851,4477.85
2022-03-23 18:41:14.894,4477.57
2022-03-23 18:41:16.979,4477.33
2022-03-23 18:41:17.492,4476.58
2022-03-23 18:41:17.854,4476.33
2022-03-23 18:41:18.657,4476.54
2022-03-23 18:41:20.983,4476.59
2022-03-23 18:41:21.455,4476.56
2022-03-23 18:41:22.530,4476.85
2022-03-23 18:41:22.971,4477.37
2022-03-23 18:41:23.518,4477.59
2022-03-23 18:41:23.825,4477.83
2022-03-23 18:41:24.932,4477.58
2022-03-23 18:41:25.495,4477.62
2022-03-23 18:41:25.784,4477.29
2022-03-23 18:41:26.450,4477.36
2022-03-23 18:41:26.824,4477.25
2022-03-23 18:41:28.515,4477.34
2022-03-23 18:41:29.498,4477.34
2022-03-23 18:41:30.025,4477.31
2022-03-23 18:41:30.768,4477.43
2022-03-23 18:41:32.300,4477.58
2022-03-23 18:41:32.836,4477.56
2022-03-23 18:41:33.278,4477.3
2022-03-23 18:41:41.452,4477.05
2022-03-23 18:41:42.517,4477.08
2022-03-23 18:41:42.918,4477.07
2022-03-23 18:41:43.401,4477.07
2022-03-23 18:41:43.789,4477.08
2022-03-23 18:41:45.351,4477.08
2022-03-23 18:41:45.749,4477.12
2022-03-23 18:41:46.139,4477.07
2022-03-23 18:41:46.641,4476.82
2022-03-23 18:41:48.338,4476.82
2022-03-23 18:41:49.407,4477.06
2022-03-23 18:41:50.669,4477.07
2022-03-23 18:41:51.718,4476.83
2022-03-23 18:41:52.445,4476.62
2022-03-23 18:41:55.278,4476.62
2022-03-23 18:41:56.316,4476.57
2022-03-23 18:41:57.276,4476.32
2022-03-23 18:41:57.849,4476.1
2022-03-23 18:41:58.924,4476.33
2022-03-23 18:41:59.276,4476.32
2022-03-23 18:42:00.487,4476.37
2022-03-23 18:42:02.481,4476.59
2022-03-23 18:42:03.848,4476.82
2022-03-23 18:42:04.269,4476.85
2022-03-23 18:42:04.825,4477.06
2022-03-23 18:42:06.662,4477.07
2022-03-23 18:42:09.466,4476.86
2022-03-23 18:42:10.484,4476.59
2022-03-23 18:42:11.459,4476.83
2022-03-23 18:42:12.023,4476.81
2022-03-23 18:42:12.973,4476.83
2022-03-23 18:42:14.903,4476.84
2022-03-23 18:42:15.483,4476.85
2022-03-23 18:42:16.970,4476.82
2022-03-23 18:42:17.966,4476.58
2022-03-23 18:42:18.277,4476.58
2022-03-23 18:42:19.420,4476.59
2022-03-23 18:42:19.921,4476.57
2022-03-23 18:42:20.364,4476.57
2022-03-23 18:42:20.994,4476.09
2022-03-23 18:42:21.515,4476.35
2022-03-23 18:42:24.357,4476.57
2022-03-23 18:42:25.972,4476.37
2022-03-23 18:42:26.429,4476.34
2022-03-23 18:42:26.707,4476.36
2022-03-23 18:42:27.497,4476.33
2022-03-23 18:42:27.988,4476.37
2022-03-23 18:42:29.837,4476.08
2022-03-23 18:42:30.500,4476.03
2022-03-23 18:42:30.948,4476.08
2022-03-23 18:42:31.428,4476.1
2022-03-23 18:42:32.284,4476.11
2022-03-23 18:42:32.796,4476.35
2022-03-23 18:42:33.442,4476.36
